website,datetime,hop,vpn,ip,speed1,speed2,speed3
pinduoduo.com,2023-10-09 14:06:48,10,malaysia,203.116.10.42,6.840,5.200,7.407
pinduoduo.com,2023-10-09 14:06:48,11,malaysia,118.143.225.28,5.979,4.087,
pinduoduo.com,2023-10-09 14:06:48,11.1,malaysia,118.143.224.246,7.385,,
pinduoduo.com,2023-10-09 14:06:48,13,malaysia,218.189.5.24,43.681,43.824,42.191
pinduoduo.com,2023-10-09 14:06:48,14,malaysia,218.189.23.194,46.538,44.525,43.433
amazon.sg,2023-10-09 14:10:47,1,malaysia,10.119.0.18,6.737,3.857,3.789
amazon.sg,2023-10-09 14:10:47,2,malaysia,10.172.1.113,7.318,3.897,5.266
amazon.sg,2023-10-09 14:10:47,3,malaysia,10.172.1.9,14.656,4.264,5.774
amazon.sg,2023-10-09 14:10:47,4,malaysia,10.0.202.253,6.470,2.905,3.172
amazon.sg,2023-10-09 14:10:47,5,malaysia,202.161.43.227,23.207,22.515,21.955
amazon.sg,2023-10-09 14:10:47,6,malaysia,202.161.59.5,7.830,5.540,5.832
amazon.sg,2023-10-09 14:10:47,7,malaysia,203.116.191.217,11.573,4.840,5.374
amazon.sg,2023-10-09 14:10:47,8,malaysia,203.118.5.137,10.312,23.479,7.672
amazon.sg,2023-10-09 14:10:47,9,malaysia,99.83.65.110,8.345,5.782,8.592
amazon.co.uk,2023-10-09 14:11:18,1,malaysia,10.119.0.18,8.697,4.108,5.658
amazon.co.uk,2023-10-09 14:11:18,2,malaysia,10.172.1.113,6.750,3.616,4.348
amazon.co.uk,2023-10-09 14:11:18,3,malaysia,10.172.1.9,42.561,4.584,4.967
amazon.co.uk,2023-10-09 14:11:18,4,malaysia,10.0.202.253,6.032,3.815,5.285
amazon.co.uk,2023-10-09 14:11:18,5,malaysia,202.161.43.227,26.354,18.733,21.574
amazon.co.uk,2023-10-09 14:11:18,6,malaysia,202.161.59.5,7.858,4.775,4.177
amazon.co.uk,2023-10-09 14:11:18,7,malaysia,203.116.191.217,5.971,6.131,6.486
amazon.co.uk,2023-10-09 14:11:18,8,malaysia,203.118.6.125,12.161,,
